scenario,seed,draw,comparator,w_traffic,w_cross_merch,w_impulse,w_flow,w_revenue_placement,lift30,lift30_default
0,0,16,random_search,0.33413555498161995,0.09174657372178074,0.007815045013409681,0.041372613985722145,0.32493021229746766,884.0409368753099,567.8438448710949
0,0,16,simulated_annealing,0.33413555498161995,0.09174657372178074,0.007815045013409681,0.041372613985722145,0.32493021229746766,-148.92724067885138,-72.47424987416889
0,0,17,popularity_rank,0.2426039481714573,0.3221242526022071,0.10427320036358674,0.11867207395063493,0.012326524912113966,707.9835773769082,919.475754478939
0,0,17,oracle,0.2426039481714573,0.3221242526022071,0.10427320036358674,0.11867207395063493,0.012326524912113966,701.6849017615823,860.9329597388423
0,0,17,random_search,0.2426039481714573,0.3221242526022071,0.10427320036358674,0.11867207395063493,0.012326524912113966,319.37703857912857,567.8438448710949
0,0,17,simulated_annealing,0.2426039481714573,0.3221242526022071,0.10427320036358674,0.11867207395063493,0.012326524912113966,17.68125813491497,-72.47424987416889
0,0,18,popularity_rank,0.11448195827788005,0.2751638932773895,0.049366299400767866,0.27076762889065464,0.09022022015330795,656.6628096686545,919.475754478939
0,0,18,oracle,0.11448195827788005,0.2751638932773895,0.049366299400767866,0.27076762889065464,0.09022022015330795,705.4379330412921,860.9329597388423
0,0,18,random_search,0.11448195827788005,0.2751638932773895,0.049366299400767866,0.27076762889065464,0.09022022015330795,448.753452964047,567.8438448710949
0,0,18,simulated_annealing,0.11448195827788005,0.2751638932773895,0.049366299400767866,0.27076762889065464,0.09022022015330795,-35.59437625321152,-72.47424987416889
0,0,19,popularity_rank,0.31800591216307206,0.1077125023829641,0.1485250815876952,0.19793399507509668,0.027822508791171915,888.5234938756112,919.475754478939
0,0,19,oracle,0.31800591216307206,0.1077125023829641,0.1485250815876952,0.19793399507509668,0.027822508791171915,874.2271960669605,860.9329597388423
0,0,19,random_search,0.31800591216307206,0.1077125023829641,0.1485250815876952,0.19793399507509668,0.027822508791171915,493.35110480277217,567.8438448710949
0,0,19,simulated_annealing,0.31800591216307206,0.1077125023829641,0.1485250815876952,0.19793399507509668,0.027822508791171915,-23.637473326270992,-72.47424987416889
0,0,20,popularity_rank,0.23269855927897132,0.0727778302425086,0.24028877148363637,0.06402867974106281,0.19020615925382098,1125.2104350579175,919.475754478939
0,0,20,oracle,0.23269855927897132,0.0727778302425086,0.24028877148363637,0.06402867974106281,0.19020615925382098,982.7313710626768,860.9329597388423
0,0,20,random_search,0.23269855927897132,0.0727778302425086,0.24028877148363637,0.06402867974106281,0.19020615925382098,640.2398551964434,567.8438448710949
0,0,20,simulated_annealing,0.23269855927897132,0.0727778302425086,0.24028877148363637,0.06402867974106281,0.19020615925382098,-89.48999490743154,-72.47424987416889
0,0,21,popularity_rank,0.17557636246344896,0.2764339701305968,0.13322493235905528,0.16301767834503614,0.05174705670186291,715.6447239677509,919.475754478939
0,0,21,oracle,0.17557636246344896,0.2764339701305968,0.13322493235905528,0.16301767834503614,0.05174705670186291,721.08508166299,860.9329597388423
0,0,21,random_search,0.17557636246344896,0.2764339701305968,0.13322493235905528,0.16301767834503614,0.05174705670186291,376.17917321457935,567.8438448710949
0,0,21,simulated_annealing,0.17557636246344896,0.2764339701305968,0.13322493235905528,0.16301767834503614,0.05174705670186291,-8.991834879365342,-72.47424987416889
0,0,22,popularity_rank,0.01339132460450915,0.22053944775889983,0.12104578206601704,0.09134875788100556,0.35367468768956845,1042.9618914705643,919.475754478939
0,0,22,oracle,0.01339132460450915,0.22053944775889983,0.12104578206601704,0.09134875788100556,0.35367468768956845,891.9296099199273,860.9329597388423
0,0,22,random_search,0.01339132460450915,0.22053944775889983,0.12104578206601704,0.09134875788100556,0.35367468768956845,724.6839846189177,567.8438448710949
0,0,22,simulated_annealing,0.01339132460450915,0.22053944775889983,0.12104578206601704,0.09134875788100556,0.35367468768956845,-146.21896227101388,-72.47424987416889
0,0,23,popularity_rank,0.08240758294744166,0.028741859803508032,0.17566364677986263,0.24337794154569573,0.2698089689234921,1042.6420499491505,919.475754478939
0,0,23,oracle,0.08240758294744166,0.028741859803508032,0.17566364677986263,0.24337794154569573,0.2698089689234921,972.145514838543,860.9329597388423
0,0,23,random_search,0.08240758294744166,0.028741859803508032,0.17566364677986263,0.24337794154569573,0.2698089689234921,770.9178924074295,567.8438448710949
0,0,23,simulated_annealing,0.08240758294744166,0.028741859803508032,0.17566364677986263,0.24337794154569573,0.2698089689234921,-145.47502088201145,-72.47424987416889
0,0,24,popularity_rank,0.08524501341566325,0.07340735872743849,0.021210930898879928,0.29787620789293145,0.322260489065087,1042.056960598129,919.475754478939
