scenario,seed,draw,comparator,w_traffic,w_cross_merch,w_impulse,w_flow,w_revenue_placement,lift30,lift30_default
0,0,0,popularity_rank,0.0009422384847904976,0.25991936211019895,0.2229559939707392,0.0013939769687223973,0.314788428465549,523.8691808126459,474.26707273908687
0,0,0,oracle,0.0009422384847904976,0.25991936211019895,0.2229559939707392,0.0013939769687223973,0.314788428465549,546.1834967239702,550.3537076496286
0,0,0,random_search,0.0009422384847904976,0.25991936211019895,0.2229559939707392,0.0013939769687223973,0.314788428465549,46.048877663466556,177.52403209227487
0,0,0,simulated_annealing,0.0009422384847904976,0.25991936211019895,0.2229559939707392,0.0013939769687223973,0.314788428465549,73.60998323125386,29.311761657052557
0,0,1,popularity_rank,0.12392409143849142,0.12169236621487785,0.3392801159534509,0.16032047622204743,0.05478295017113234,691.6754587106334,474.26707273908687
0,0,1,oracle,0.12392409143849142,0.12169236621487785,0.3392801159534509,0.16032047622204743,0.05478295017113234,755.7441755217951,550.3537076496286
0,0,1,random_search,0.12392409143849142,0.12169236621487785,0.3392801159534509,0.16032047622204743,0.05478295017113234,237.82763780665846,177.52403209227487
0,0,1,simulated_annealing,0.12392409143849142,0.12169236621487785,0.3392801159534509,0.16032047622204743,0.05478295017113234,20.34585909837915,29.311761657052557
0,0,2,popularity_rank,0.17559729025076665,0.17693275942652117,0.3040515962896165,0.05461991146263315,0.08879844257046265,646.2171159600257,474.26707273908687
0,0,2,oracle,0.17559729025076665,0.17693275942652117,0.3040515962896165,0.05461991146263315,0.08879844257046265,671.8563200610297,550.3537076496286
0,0,2,random_search,0.17559729025076665,0.17693275942652117,0.3040515962896165,0.05461991146263315,0.08879844257046265,146.18968687928282,177.52403209227487
0,0,2,simulated_annealing,0.17559729025076665,0.17693275942652117,0.3040515962896165,0.05461991146263315,0.08879844257046265,45.45300934177067,29.311761657052557
0,0,3,popularity_rank,0.45253659468735163,0.04187530439299677,0.13863672627615684,0.11743179104361673,0.04951958359987812,428.732978435517,474.26707273908687
0,0,3,oracle,0.45253659468735163,0.04187530439299677,0.13863672627615684,0.11743179104361673,0.04951958359987812,464.82866803954676,550.3537076496286
0,0,3,random_search,0.45253659468735163,0.04187530439299677,0.13863672627615684,0.11743179104361673,0.04951958359987812,208.18657718029135,177.52403209227487
